Number,Name,Deployment State,Incident State,Type,Phone1,Phone2,Fax,E-Mail,Address,Note,Project
1024001103,Idea 557 Novi Sad Patrijarha Pavla 85,Functional,Operational,Shop,,,,mp557@mercator.rs,Patrijarha Pavla 85,,112
1024001104,0034 Deichmann Ljubljana,Functional,Operational,Shop,,,,0034deichmannljubljana@gmail.com,Celovska cesta 180b (Rakuševa ulica 1),,108
1024001105,Metro Cash & Carry Croatia,Functional,Operational,Shop,+385 (1) 3444-449,+385  91 3344-449,+385 (1) 3466-566,dominik.kukic@metro-cc.hr,Jankomir 31,,118
1024001106,Deichmann HQ Serbia,Functional,Operational,Shop,,,,deichmannrssp@gmail.com,,,108
1024001107,Mlinar Zagreb pekarska industrija,Functional,Operational,Shop,,,,mlinar@gmail.com,Radnička cesta 228c,,197
1024001108,O522 Jysk Domzale,Functional,Operational,Shop,,,,O522jyskdomzale@gmail.com,"TUŠ Centar Domžale, Mesni trg 1",,106
1024001109,Albatros 003 Pasterova 8 Novi Sad,Functional,Operational,Shop,,,,alabtrospasterova@gmail.com,Pasterova 8,,198
1024001110,Albatros 006 Novosadski put 85 Novi Sad,Functional,Operational,Shop,,,,albatrosnovosadskiput@gmail.com,Novosadski put 85,,198
1024001111,V647 Jysk Biograd na moru,Functional,Operational,Shop,,,,V647Jysk@gmail.com,,,106
1024001112,Decathlon Varazdin 2076,Functional,Operational,Shop,,,,2076decathlonvarazdin@gmail.com,Gospodarska 39,,123
1024001113,0037 Deichmann Kranj MC Savski Otok,Functional,Operational,Shop,,,,0037deichmannkranj@gmail.com,Stara cesta 25b,,108
1024001114,Idea 559 Zrenjanin,Functional,Operational,Shop,,,,mp559@mercator.rs,"2h-Catastrophic, 4h-Critical, 20h-Seriours, 48h-Normal",,112
1024001115,V647 Jysk Biograd na moru,Functional,Operational,Shop,,,,V647Jysk@gmail.com,"V647 Biograd na moru
23210
ul fra Lina Pedišića 4",,106
1024001116,V648 JYSK Krapina,Functional,Operational,Shop,,,,V648JYSK@gmail.com,"Frana Galovića 9
49 000 Krapina
Krapina, Croatia",,106
1024001117,0038 Deichmann BEO Beograd - Zvezdara,Functional,Operational,Shop,,,,,"BEO Beograd
Vojislava Ilica 141
11050 Beograd - Zvezdara",,108
1024001118,310003 Eurospin Zadar,Functional,Operational,Shop,,,,eurospinzadar@gmail.com,"4. Gardijske Brigade 1, 23000 Zadar",,200
1024001119,310005 Eurospin Samobor,Functional,Operational,Shop,,,,eurospinsamobor@gmail.com,"Ulica Hrvatskih Branitelja 2, 10430 Samobor",,200
1024001120,310004 Eurospin Pozega,Functional,Operational,Shop,,,,eurospinpozega@gmail.com,"Zagrebačka 52, Supernova,
34000 Požega",,200
1024001121,Women Secret 9493 Beograd BEO SC,Functional,Operational,Shop,,,,tien9493@womensecret.com,Vojislava Ilica 141i,,107
1024001122,Springfield 9542 Beograd BEO SC,Functional,Operational,Shop,,,,tien9542@spf.com,Vojislava Ilica 141i,,107
1024001123,RS757 C&A Fashion Beograd BEO SC,Functional,Operational,Shop,,,,RS757beoSC@gmail.com,Vojislava Ilića 141i,,110
1024001124,610 Peek & Cloppenburg Beograd BEO SC,Functional,Operational,Shop,,,,peekncloppenburgbeosc@gmail.com,Vojislava Ilica 141i,,120
1024001125,LPP Cropp Beograd BEO SC,Functional,Operational,Shop,,,,lppbgbeosccropp@gmail.com,Vojislava Ilica 141 I,,122
1024001126,LPP Mohito Beograd BEO SC,Functional,Operational,Shop,,,,lppbgbeoscmohito@gmail.com,Vojislava Ilica 141 I,,122
1024001127,LPP Reserved Beograd BEO SC,Functional,Operational,Shop,,,,lppbgbeosccropp@gmail.com,Vojislava Ilica 141 I,,122
1024001128,310006 Eurospin Velika Gorica,Functional,Operational,Shop,,,,eurospinvelikagorica@gmail.com,"Ulica dr. Jurja Dobrile 1c, 10410 
Velika Gorica",,200
1024001129,P-21 Gavrilovic Zagreb,Functional,Operational,Shop,,,,p21zg@gmail.com,Milke Trnine 11a,,103
1024001130,Fiscal Solutions Support,Functional,Operational,Shop,,,,support@fiscal-solutions.com,,,3
1024001131,Albatros 002 Bulevar Slobodana Jovanovica 22,Functional,Operational,Shop,064/643-7620,,,allbattros2@gmail.com,Bulevar Slobodana Jovanovića 22,,198
1024001132,Albatros 004 Kace Dejanovic 22,Functional,Operational,Shop,021/6395412,064/6437625,,allbattros4@gmail.com,Kace Dejanovic 22,,198
1024001133,"Albatros 005 Branka Copica 40, Novi Sad-Adice",Functional,Operational,Shop,021/6399661,065/8437628,,allbattros5@gmail.com,"Branka Copica 40, Novi Sad-Adice",,198
1024001134,Y138 Usce Jysk TC Beograd,Malfunctioned,Operational,Shop,,,,Y138usejysk@gmail.com,Bulevar Mihajla Pupina 4,,106
1024001135,0035 Deichmann Ilirska Bistrica,Functional,Operational,Shop,,,,0035deichmannilirskabistrica@gmail.com,vorl. Vilharjeva cesta 33b,,108
1024001136,Albatros 007,Functional,Operational,Shop,,,,AlbatrosMileveMaric5@gmail.com,Albatros 007 Mileve Maric 5 Novi Sad,,198
1024001137,0036 Deichmann Nova Gorica,Functional,Operational,Shop,,,,0035deichmannng@gmail.com,Prvomajska ulica 35,,108
1024001138,LPP Mohito Knez Mihailova,Functional,Operational,Shop,,,,,,"Knez Mihailova 20
11000
Beograd
Srbija",122
1024001139,"Albatros 001 Dragoslava Srejovica 12, Veternik",Functional,Operational,Shop,,,,allbattros001@gmail.com,"Dragoslava Srejovica 12, Veternik",,198
1024001140,Idea 561 Boljevac,Functional,Operational,Shop,,,,mp561@mercator.rs,Obiliceva 1,,112
1024001141,LPP Reserved Knez Mihailova Beograd,Functional,Operational,Shop,,,,lppreservedknez@gmail.com,Knez Mihailova,,122
1024001142,Palas Asa d.o.o,Functional,Operational,Shop,,,,palasada@gmail.com,"Bulevar Kneza Milosa 31
Novi Sad
21000",,198
1024001143,Royal Leonardo Hotel Munich,Functional,Operational,Shop,,,,c.buckley@leonardo-hotels.com,"Munich 80331, Germany",,201
1024001144,RS0519 H&M Beograd - Beo centar,Functional,Operational,Shop,011/6351235,,,RS0519beocentar@gmail.com,"Vojislava Ilica 141I, 11050 BG-Zvezdara",,115
1024001146,M1158 Koton Mostar,Functional,Operational,Shop,,,,managerm1158@koton.com.tr,Plaza TC - Bisce polje bb,,145
1024001147,Y141 Jysk Beograd Vracar,Functional,Operational,Shop,,,,Y141JyskVracar@gmail.com,Beograd Vracar.,,106
1024001148,Y140 Jysk Vranje,Functional,Operational,Shop,,,,Y140JyskVranje@gmail.com,17500 Vranje,,106
1024001149,612 Peek & Cloppenburg Beograd TC Waterfront,Functional,Operational,Shop,,,,peekncloppenburgwaterfront@gmail.com,Bulevar Vudroa Vilsona 12,,120
1024001150,Y139 JYSK Mladenovac,Functional,Operational,Shop,,,,Y139JYSKMladenovac@gmail.com,"Ulica kralja Petra I 1a
11400 Mladenovac",,106
1024001151,Sephora Beograd TC Waterfront,Functional,Operational,Shop,,,,sephorawater@gmail.com,"Bul.Vudroa Vilsona 12, BG",,117
1024001152,310002 Eurospin Zagreb Branimirova,Functional,Operational,Shop,,,,eurospinzagrebbranimirova@gmail.com,"1. Štefanovečki zavoj 12, 10000 Zagreb",,200
1024001153,310007 Eurospin Krizevci,Functional,Operational,Shop,,,,eurospinkrizevci@gmail.com,"Ulica kralja Tomislava 47A, 48260 Križevci",,200
1024001154,LPP House BEO centar Beograd,Functional,Operational,Shop,,,,rs_ho_6112270@shops.lppsa.com,"Vojislava Ilica 141, TC BEO",,122
1024001155,Idea 570 Surdulica,Functional,Operational,Shop,,,,mp570@mercator.rs,Tome Ivanovića 14,,112
1024001156,Y133 Jysk Obrenovac,Functional,Operational,Shop,,,,Y133yskobrenovac@gmail.com,Vojvode Mišića 36g,,106
1024001157,Idea 567 Sokobanja,Functional,Operational,Shop,,,,mp567@mercator.rs,Alekse Markišića 2,,112
1024001158,Y142 Jysk Sombor,Functional,Operational,Shop,,,,Y142Jysksombor@gmail.com,Staparski put bb,,106
1024001159,310010 Eurospin Porec,Functional,Operational,Shop,,,,eurospinporec@gmail.com,"Mate Vlašića 51A, 52440 Poreč",,200
1024001160,LPP Sinsay Gornji Milanovac,Functional,Operational,Shop,,,,sinsaygornjimilanovac@gmail.com,Naselje Parac 18d,,122
1024001161,Beograd Djordja Stanojevica,Functional,Operational,Shop,,,,decathlonbeograddjs@gmail.com,Djordja Stanojevica 35/1a,,123
1024001162,Idea 575 Kovin,Functional,Operational,Shop,,,,MP575@mercator.rs,Trg Oslobođenja 4,,112
1024001163,Idea 574 Ruma,Functional,Operational,Shop,,,,mp574@mercator.rs,Glavna 100,,112
1024001164,Idea 572 Petrovaradin,Functional,Operational,Shop,,,,MP572@mercator.rs,Rackog 17,,112
1024001165,Decathlon Beograd Djordja Stanojevica,Functional,Operational,Shop,,,,nikola.andjelkovic@decathlon.com,Djordja Stanojevica 35/1a,,123
1024001166,Idea 577 Novi Sad,Functional,Operational,Shop,,,,mp577@mercator.rs,Masarikova 29,,112
1024001169,MAC Cosmetics,Functional,Operational,Shop,+387 33 227-887,,,,"BBI Center
Trg djece Sarajeva
Sarajevo 71000
Bosnia & Herzegovina",,2
1024001170,Field Service and RC Fiscal Solutions,Functional,Operational,Shop,,,,,Temerinski put 20,,2
1024001171,X726 Jysk Orasje,Functional,Operational,Shop,,,,x726yskorasje@gmail.com,II Ulica bb,,106
1024001172,Emmezeta Novi Sad,Functional,Operational,Shop,,,,emmezetaNS@emmezeta.rs,Temerinska 95,,159
1024001173,Idea 564 Banja Koviljaca,Functional,Operational,Shop,,,,mp564@mercator.rs,Maršala Tita bb,,112
1024001174,Decathlon Pula 2666,Functional,Operational,Shop,,,,decathlonpulasp@gmail.com,Ul. Rimske centurijacije 102,,123
1024001175,Idea 569 Novi Sad,Functional,Operational,Shop,,,,mp569@mercator.rs,Dr. Svetislava Kasapinovića 38-40,,112
1024001176,Idea MP580 Bac,Functional,Operational,Shop,,,,mp580@mercator.rs,Maršala Tita 3,,112
1024001177,0039 Deichmann Vranje,Functional,Operational,Shop,,,,0039deichmannvranje@gmail.com,Pariske komune 20,,108
1024001178,Kiehls Waterfront Belgrade Loreal,Functional,Operational,Shop,,,,kiehlswfbg@gmail.com,Vudroa Vilsona 12,,179
1024001179,9494 Women Secret Beograd TC Waterfront,Functional,Operational,Shop,,,,tien9494@womensecret.com,Bulevar Vudroa Vilsona 12,,107
1024001180,9582 Springfield Beograd TC Waterfront,Functional,Operational,Shop,,,,tien9582@spf.com,Bulevar Vudroa Vilsona 12,,107
1024001181,9658 Cortefiel Beograd,Functional,Operational,Shop,,,,tien9658@cortefiel.com,Galerija Beograd Bulevar Vudroa Vilsona 12,,107
1024001183,Emmezeta Visnjicka Beograd,Functional,Operational,Shop,,,,,"Address: Višnjička 84, Beograd 11060
011 2259211",,159
1024001184,O523 Jysk Trbovlje,Functional,Operational,Shop,,,,,"Vodenska cesta bb
1420 Trbovlje
Slovenija",,106
1024001185,Idea 576 NAIS Nis Delta,Functional,Operational,Shop,,,,,"Idea 576 NAIS Nis Delta
Blagoja Parovića 1a
18000 NIS",,112
1024001186,Decathlon BIG Novi Sad,Functional,Operational,Shop,,,,,"Decathlon Novi Sad
Sentandrejski put 11
21000 Novi Sad",,123
1024001187,LPP Mohito Nis Delta Planet,Functional,Operational,Shop,,,,LPPMohitoNisDeltaPlanet@gmail.com,Bulevar Nemanjica 11b,,122
1024001188,9775 - Springfield Split Mall,Functional,Operational,Shop,,,,,Josipa Jovića 93,EX 7847,107
1024001189,310011 Eurospin Bjelovar,Functional,Operational,Shop,,,,eurospinbjelovar@gmail.com,"Ulica Vlahe Paljetka 14, 43000 Bjelovar",,200
1024001190,310009 Eurospin Vrbovec,Functional,Operational,Shop,,,,eurospinvrbovec@gmail.com,"Celine 2, 10340 Vrbovec",,200
1024001191,Idea 583 Odzaci,Functional,Operational,Shop,,,,mp583@mercator.rs,Somborska 27,,112
1024001192,LPP Reserved Nis Delta Planet,Functional,Operational,Shop,,,,rs_re_6912348@shops.lppsa.com,Bulevar Nemanjica 11b,,122
1024001193,0038 Deichmann Trbovlje,Functional,Operational,Shop,,,,,Vodenska cesta 51,,108
1024001194,LPP Sinsay Nis Delta Planet,Functional,Operational,Shop,,,,rs_si_6412488@shops.lppsa.com,Bulevar Nemanjica 11b,,122
1024001196,LPP CROPP Nis Delta Planet,Functional,Operational,Shop,,,,,Bulevar Nemanjica 11b,,122
1024001197,LPP HOUSE Nis Delta Planet,Functional,Operational,Shop,,,,,Bulevar Nemanjica 11b,,122
1024001198,Ted Baker TC Galerija,Functional,Operational,Shop,,,,TedBakerTCGalerija@gmail.com,"Vudroa Vilsona 12
Beograd
TC Galerija",,202
1024001199,310012 Eurospin Sisak,Functional,Operational,Shop,,,,eurospinSisak@gmail.com,"Zagrebačka ulica 49g, 44000 Sisak",,200
1024001200,Y143 Maxton Novi Sad,Functional,Operational,Shop,,,,,"Bulevar cara Lazara 25b
21000
Novi Sad",,106
1024001201,310013 Eurospin Pula,Functional,Operational,Shop,,,,eurospinpulaprekomorskih @gmail.com,"Ulica Rimske centurijacije 100, 52100 Pula",,200
1024001202,V650 JYSK Zagreb,Functional,Operational,Shop,,,,v650jyskzagreb@gmail.com,Ljubljanska avenija 2,,106
1024001203,O524 Jysk Lenart,Functional,Operational,Shop,,,,O524jysklenart@gmail.com,Industrijska ulica 47,,106
1024001204,V651 Jysk Županja,Functional,Operational,Shop,,,,v651jyskzupanja@gmail.com,Franje Račkog 34,,106
1024001205,310015 Eurospin Split,Functional,Operational,Shop,,,,,"Solinska ulica 84, 21000 Split",,200
1024001206,Y144 Jysk Pirot,Functional,Operational,Shop,,,,Y144JyskPirot@gmail.com,Vojvode Mišića bb,,106
1024001207,LPP Sinsay Prijedor,Functional,Operational,Shop,,,,lppsinsayprijedor@gmail.com,Patrija - Trg majora Zorana Karlice,,122
1024001208,IKEA Split 021P4,Functional,Operational,Shop,,,,ikeasplit@gmail.com,Vukovarska Ulica 207,,119
1024001209,LPP Sinsay Bijeljina,Functional,Operational,Shop,,,,lppsinsaybijeljina@gmail.com,Sremska br 10 - City Mall,,122
1024001210,Idea MP584 Pančevo,Functional,Operational,Shop,,,,mp584@mercator.rs,Braće Jovanovića 7,,112
1024001211,310008 Eurospin Cakovec,Functional,Operational,Shop,,,,,"Obrtnicka ulica 2, 40000 Cakovec",,200
1024001212,Idea MP588 Novi Sad,Functional,Operational,Shop,,,,mp588@mercator.rs,Cara Dušana 30,,112
1024001213,LPP Sinsay Pirot,Functional,Operational,Shop,,,,rs_si_6412800@shops.lppsa.com,Vojvode Misica bb,,122
1024001214,310014 Eurospin Slavonski Brod,Functional,Operational,Shop,,,,eurospinslavonskibrod@gmail.com,"Ulica Petra Svačića 2B, 35000 Slavonski Brod",,200
1024001215,310018 Eurospin Sesvete,Functional,Operational,Shop,,,,eurospinSesvete@gmail.com,"Zagrebačka cesta 162A, 10360 Sesvete",,200
1024001216,X728 JYSK Jajce,Functional,Operational,Shop,,,,X728JYSKJajce@gmail.com,Lučina bb,,106
1024001217,Y145 JYSK Ruma,Functional,Operational,Shop,,,,Y145JYSK@gmail.com,Orloviceva 80,,106
1024001218,X727 JYSK Zepce,Functional,Operational,Shop,,,,X727JYSK@gmail.com,Novo naselje bb,,106
1024001219,BAHAM0302 H&M Tuzla,Functional,Operational,Shop,38733227887,,,,"Bingo city centar Tuzla
Mitra Trifunovica Uce 2
75000 Tuzla",,115
1024001220,Technical Support Fiscal Solutions Zgb Cro,Functional,Operational,Shop,,,,support.FS.CRO@gmail.com,Čulinečka cesta 46,,3
1024001221,0024 Deichmann Gradiska,Functional,Operational,Shop,,,,0024DeichmannGradiska@gmail.com,Ulica XVI krajiske brigade 2A naselje Bok Jankovac,,108
1024001222,310019 Eurospin Zapresic,Functional,Operational,Shop,,,,310019EurospinZapresic@gmail.com,"Ulica Ante Starcevica 20, 10290 Zapresic",,200
1024001223,V652 JYSK Zagreb,Functional,Operational,Shop,,,,V652JYSKZagreb@gmail.com,Radnička 228c,,106
1024001224,LPP Sinsay Gradiska,Functional,Operational,Shop,,,,LPPSinsayGradiska@gmail.com,XVI krajiške brigade 2A,,122
1024001225,Sani Optik Banja Luka,Functional,Operational,Shop,,,,SaniOptikBanjaLuka@gmail.com,XVI krajiške brigade 2A,,204
1024001226,310016 Eurospin Viskovo,Functional,Operational,Shop,,,,EurospinViskovo@gmail.com,"Ulica Furicevo 20, 51216 Viškovo",,200
1024001227,310017 Eurospin Osijek,Functional,Operational,Shop,,,,EurospinOsijek@gmail.com,"Gacka ulica 70, 31000 Osijek",,200
1024001228,Emmezeta centralni magacin Beograd,Functional,Operational,Shop,,,,centralni.magacin@emmezeta.rs,Zmaja Ognjenog Vuka BB Simanovci,,159
1024001229,V649 Jysk Kutina,Functional,Operational,Shop,,,,V649JyskKutina@gmail.com,"Kolodvorska 1
44320
Kutina",,106
1024001230,V653 Jysk Zagreb Dubrava,Functional,Operational,Shop,,,,V653jyskzagrebdubrava@gmail.com,Rudolfa Kolaka 14,,
1024001231,Idea MP593 Kireska Subotica,Functional,Operational,Shop,,,,mp593@mercator.rs,Kireška 90L Lamela III,,112
1024001232,Idea MP591 Radijalac Subotica,Functional,Operational,Shop,,,,mp591@mercator.rs,Cara Lazara 33,,112
1024001233,LPP Sinsay Novi Sad Mercator,Functional,Operational,Shop,,,,rs_si_6412799@shops.lppsa.com,Bulevar Oslobodjenja 102,,122
1024001234,Idea MP592 Novi Sad,Functional,Operational,Shop,,,,mp592@mercator.rs,"Futoška 36
Novi Sad
Serbia",,112
1024001235,LPP Sinsay Kragujevac Roda Centar,Functional,Operational,Shop,,,,,"Roda Centar
Save Kovacevica 48
34000
Kragujevac",,122
1024001236,0025 Deichmann Gracanica,Functional,Operational,Shop,,,,0025DeichmannGracanica@gmail.com,"Branilaca grada bb.
75320 - Gracanica",,108
1024001237,LPP House Kragujevac Roda Centar,Functional,Operational,Shop,,,,RS_HO_6112330@shops.lppsa.com,Save Kovacevica 48,,122
1024001238,Tendam HQ Montenegro,Functional,Operational,Shop,,,,,,,107
1024001239,LDC803 Mercator,Functional,Operational,Shop,065 850 3267,,,,Vazduhoplovca I/11,,112
1024001240,MP595 Prozivka Subotica,Functional,Operational,Shop,,,,mp595@mercator.rs,Beogradski put 83,,112
1024001241,7894 Woman Secret TC Bingo,Functional,Operational,Shop,,,,tien7894@womensecret.com,"Mitra Trifunovica 2, Bingo TC",,107
1024001242,LPP Sinsay Indjija,Functional,Operational,Shop,,,,lppsinsayindjija@gmail.com,,,122
1024001243,Y146 Jysk Beograd Ava Park,Functional,Operational,Shop,,,,y146avaparkbg@gmail.com,11231 Astrid Lindgren 11,,106
1024001244,Loreal RS Serbia centrala,Functional,Operational,Shop,,,,,Bul. Zorana Đinđića 64a/IV,,179
1024001245,V654 Jysk Sveti Ivan Zelin,Functional,Operational,Shop,,,,,,,106
1024001246,LPP Sinsay Beograd Stadion,Functional,Operational,Shop,,,,rs_si_6412785@shops.lppsa.com,Zaplanjska 32,,122
1024001247,LPP Sinsay IKEA Retail park,Functional,Operational,Shop,,,,,,,122
1024001248,0028 Deichmann Sarajevo West Gate,Functional,Operational,Shop,,,,,Fra Anđela Zvizdovića,,108
1024001249,Y147 Jysk Paracin,Functional,Operational,Shop,,,,Y147JyskParacin@gmail.com,,,106
1024001250,LPP House Big Novi Sad,Functional,Operational,Shop,,,,lppnsbighouse@gmail.com,Sentandrejski put 11,,122
1024001251,LPP Sinsay Trebinje,Functional,Operational,Shop,,,,,"Vuka Karadzica 43, Trebinje",,122
1024001252,LPP Sinsay Derventa,Functional,Operational,Shop,,,,lppsinsayderventa@gmail.com,Kninska,,122
1024001253,Loreal Kiehls TC Promenada NS,Functional,Operational,Shop,3.85993E+11,,,matija.labavic@loreal.com,Bulevar Oslibodenja 119,,179
1024001254,MP 599 Smederevska Palanka 2,Functional,Operational,Shop,,,,mp599@mercator.rs,Šulejićeva 3,,112
1024001255,Loreal Kiehl's Beograd BEO SC,Functional,Operational,Shop,,,,Vera.VASILJEVIC@loreal.com,Vojislava Ilica 141i,,179
1024001257,0027 Deichmann Brcko,Functional,Operational,Shop,,,,0027deichmannbrcko@gmail.com,Bijeljinska 69,,108
1024001258,Dzekos doo Sarajevo  Podruznica Dzekos Istocno Sarajevo,Functional,Operational,Shop,+387 33 76 60 61,061/512-393,,dzekosdoosarajevo@gmail.com,Ravnogorska 96,,198
1024001259,0026 Deichmann Tesanj,Functional,Operational,Shop,,,,0026tesanjbih@gmail.com,"Tesanjika bb, Usora",,108
1024001260,310021 Eurospin Zadar,Functional,Operational,Shop,,,,,"Matije Gupca 59, Žmirići",,200
1024001261,LPP Sinsay Modrica,Functional,Operational,Shop,,,,LPPSinsayBrcko@gmail.com,"Jovana Ducica 6, Modrica",,122
1024001262,LPP Sinsay Doboj,Functional,Operational,Shop,,,,LPPSinsayDoboj@gmail.com,"Nemanjina 5, Doboj",,122
1024001263,Idea 604 Telepska Dolina,Functional,Operational,Shop,,,,mp604@mercator.rs,Slavka Rodića bb,,112
1024001264,H&M Warehouse Krnješevci,Functional,Operational,Shop,,,,,,,115
1024001265,H&M Krnješevci,Functional,Operational,Shop,,,,jelena.nikolic@hm.com,III Industrijska zona bb,,115
1024001266,Eurospin HQ,Functional,Operational,Shop,,,,email@email.com,"Zelena aleja 34, Vukovina",,200
1024001267,Y148 Jysk Nova Pazova,Functional,Operational,Shop,,,,ais@jysk.com,"Cara Dušana 155 , 22330, Nova Pazova",,106
1024001268,LPP Sinsay Banja Luka RK Centar,Functional,Operational,Shop,,,,lppsinsayrkbl@gmail.com,Kralja Petra I Karadjordjevića 105,,122
1024001269,M1361 Koton Bosanska Krupa,Functional,Operational,Shop,,,,koton1361@koton.com.tr,Unska BB Retail Park,,145
1024001270,O525 Jysk Prevalje,Functional,Operational,Shop,,,,,"Polje 10, Prevalje",,106
1024001271,0041 Deichmann Nova Pazova,Functional,Operational,Shop,,,,deichmannnovapazova@gmail.com,Vojački put 1A,,108
1024001272,Idea 603 Novi Sad,Functional,Operational,Shop,,,,mp603@mercator.rs,Đorđa Rajkovića 14,,112
1024001273,Y149 Jysk Vrbas,Functional,Operational,Shop,,,,,Njegoševa 2A,,106
1024001274,X729 Jysk Zvornik,Functional,Operational,Shop,,,,X729Zvornik@gmail.com,,,106
1024001275,310026 Eurospin Labin,Functional,Operational,Shop,,,,EurospinLabin@gmail.com,Strmac b.b. ( Retail Park STOP SHOP ),,200
1024001276,Idea 606 Petrovaradin,Functional,Operational,Shop,,,,mp606@mercator.rs,Marka Oreškovića 2b,,112
1024001277,Idea 607 Novi Sad,Functional,Operational,Shop,,,,mp607@mercator.rs,Temerinska 37,,112
1024001278,LPP Sinsay Beograd Galerija,Functional,Operational,Shop,(38)1606908069,,,rs_si_6413196@shops.lppsa.com,Bulevar Vudro Vilsona 12,,122
1024001279,LPP Sinsay Sarajevo Lukavica 3,Functional,Operational,Shop,,,,,Stefana Nemanje bb,,122
1024001280,Decathlon SLO HQ,Functional,Operational,,,,,,Moskovska ulica 10,,123
1024001281,IKEA Studio za planiranje Novi Sad,Functional,Operational,Shop,,,,,Bulevar Oslobodjenja 119 TC Promenada,,119
1024001282,310024 Eurospin Koprivnica,Functional,Operational,Shop,,,,eurospinkoprivnica@gmail.com,"Ulica Mihovila P. Miškine 5, 48000 Koprivnica",,200
1024001283,310027 Eurospin Pazin (Stop Shop Pazin),Functional,Operational,Shop,,,,eurospinpazin@gmail.com,Istarskih Narodnjaka 23,,200
1024001284,V658 Jysk Pazin,Functional,Operational,Shop,,,,,"Istarskih narodnjaka 17
52000
Pazin
Stop Shop
091 6166 350",,106
1024001285,RS0520 H&M TC Galerija,Functional,Operational,Shop,,,,RS0520galerija@gmail.com,Bulevar Vudroa Vilsona 12,Bulevar Vudroa Vilsona 12,115
1024001287,310028 Eurospin Djakovo,Functional,Operational,Shop,,,,eurospindjakovo@gmail.com,"Ulica P. Preradovića 198, 31400 Djakovo",,200
1024001288,H&M Centrala Sarajevo,Functional,Operational,Shop,,,,,Maglajska,,115
1024001289,Kiehls TC USCE Beograd Loreal,Functional,Operational,Shop,,,,,"Bulevar Mihajla Pupina 4
Beograd 
11070",,179
1024001290,0030 Deichmann Zvornik City Park,Functional,Operational,Shop,,,,,,,108
1024001291,MP610 Idea Jagodina,Functional,Operational,Shop,,,,mp610@mercator.rs,Živorada Kostića 24,MP610 Idea Jagodina,112
1024001292,OMV Srbija HQ Beograd,Functional,Operational,Shop,+381 11 207-1500,,,OMVSrbijaHQBeograd@gmail.com,"OMV Srbija d.o.o. 
Airport City
Omladinskih brigada 90 a/IV
11070 Novi Beograd
Srbija",,192
1024001293,LPP Sinsay Zvornik,Functional,Operational,Shop,,,,,"City Centar
Karakaj 87a",,122
1024001294,LPP e-commerce,Functional,Operational,Shop,,,,,Aleksandrovačka petlja,,122
1024001295,Lukoil Technology Services,Functional,Operational,Shop,3810697,,,,Bul. Mihaila Pupina 165D,,2
1024001296,LPP Sinsay Srbac,Functional,Operational,Shop,,,,lppsinsaysrbac@gmail.com,Crnaja bb,,122
1024001297,X724 Jysk Gradacac,Functional,Operational,Shop,033 546 963,,,,Sarajevska bb,,106
1024001298,2447 Springfield BIG Fashion Novi Sad,Functional,Operational,Shop,,,,tien2447@spf.com,Bulevar Oslobodjenja 119 TC BIG Fashion,,107
1024001299,0029 Deichmann Bihac,Functional,Operational,Shop,,,,0029deichmannbihac@gmail.com,Jablanska bb (Magistralni put M14),,108
1024001300,0013 Deichmann Rijeka,Functional,Operational,Shop,,,,0013deichmannrijeka@gmail.com,Zvonimirova 3,,108
1024001301,Emmezeta WEBSHOP Simanovci,Functional,Operational,Shop,,,,ws_podrska@emmezeta.rs,Kapetana Svetislava Krstića 1 (Braće Zagorac 1),,159
1024001302,MP618 Prokuplje,Functional,Operational,Shop,,,,mp618@mercator.rs,Kosovska 27,,112
1024001303,X730 Jysk Vogošća,Functional,Operational,Shop,,,,,Hasana Merdžanovića bb,,106
1024001304,Decathlon Koper 3141,Functional,Operational,Shop,,,,,Ankaranska cesta 2,,123
1024001305,Tendam Online Shop Dobanovci,Functional,Operational,Shop,,,,tendamonlineshop@gmail.com,Beogradska 7/A 11272,,107
1024001306,2441 Springfield Tuzla,Functional,Operational,Shop,,,,tien2441@spf.com,Mitra Trifunovica Uce 2,,107
1024001307,310033 Eurospin Ludbreg,Functional,Operational,Shop,,,,,Koprivnicka ulica 34a,,200
1024001308,Idea 615 Avijaticarsko naselje,Functional,Operational,Shop,,,,mp615@mercator.rs,Rumenački put bb,,112
1024001309,Idea 614 Veternik,Functional,Operational,Shop,,,,mp614@mercator.rs,Dragoslava Srejovića 75,,112
1024001310,0039 Deichmann Kočevje Trgovski Park,Functional,Operational,Shop,,,,0039deichmannkocevjetrgovskipark@gmail.com,Kolodvorska cesta 6,,108
1024001311,310032 Eurospin Dugo Selo,Functional,Operational,Shop,,,,,Ulica Hrvatskog preporoda 70,,200
1024001312,Ikea PaOP Zadar City Park,Functional,Operational,Shop,,,,,"Ul. 4. Gardijske Brigade 1, 23000  Zadar",,119
1024001313,310036 Eurospin Virovitica,Functional,Operational,Shop,,,,,Ulica Ote Horvata 1,,200
1024001314,LPP Sinsay Bratunac,Functional,Operational,Shop,,,,,Gavrila Principa bb,,122
1024001315,Idea 620 Novi Sad,Functional,Operational,Shop,,,,mp620@mercator.rs,Miše Dimitrijevića 53b,,112
1024001316,Decathlon Murska Sobota 3140,Functional,Operational,Shop,,,,,Obrtna ulica 26,,123
1024001317,Decathlon Kragujevac,Functional,Operational,Shop,,,,,Dimitrija Tucovića 23,,123
